,Player,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
639,Steven Davis,16.9,30,21,10,17,3,11,30,36.7,19,22,6,16,15,45,24,1
640,Salem Al-Dawsari,0.4,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
641,Craig Dawson,27.9,38,28,25,7,6,13,36,36.1,23,39,26,13,52,90,140,0
642,Kevin De Bruyne,34.1,62,43,23,25,14,23,80,28.8,57,45,2,43,25,87,14,2
643,Sebastien De Maio,22.8,26,17,15,11,0,10,25,40.0,15,35,18,17,36,62,147,0
644,Rodrigo De Paul,25.8,31,18,10,17,4,4,32,12.5,28,34,1,33,16,47,8,0
645,Daniele De Rossi,20.3,23,13,12,9,2,9,33,27.3,24,18,13,5,43,66,45,2
646,Mattia De Sciglio,10.8,22,17,7,13,2,9,13,69.2,4,12,2,10,14,36,32,0
647,Lorenzo De Silvestri,32.8,39,25,19,13,7,16,26,61.5,10,47,10,37,27,66,165,0
648,Lucas Deaux,21.6,62,45,21,37,4,20,67,29.9,47,41,6,35,32,94,19,0
650,Mathieu Debuchy,14.6,34,25,22,8,4,17,30,56.7,13,16,10,6,27,61,73,0
651,Troy Deeney,20.5,15,11,3,8,4,3,11,27.3,8,14,1,13,5,20,20,0
652,Jermain Defoe,12.1,12,9,2,6,4,2,10,20.0,8,10,0,10,4,16,1,0
653,Steven Defour,22.2,33,22,12,18,3,10,46,21.7,36,35,7,28,46,79,25,0
654,Gregoire Defrel,5.4,8,3,1,1,6,2,8,25.0,6,5,0,5,3,11,6,0
655,Alessandro Deiola,5.0,9,7,5,3,1,6,13,46.2,7,8,0,8,4,13,12,0
656,Lorenzo Del Pinto,8.4,23,17,10,10,3,7,25,28.0,18,13,4,9,16,39,7,2
657,Damien Delaney,1.1,2,1,2,0,0,1,1,100.0,0,5,4,1,3,5,7,0
658,Thomas Delaney,31.1,79,61,27,46,6,36,53,67.9,17,37,12,25,43,122,74,4
659,Jonathan Delaplace,6.5,10,8,1,8,1,3,10,30.0,7,13,5,8,8,18,8,0
660,Cristian Dell'Orco,4.7,4,1,1,2,1,1,3,33.3,2,5,1,4,10,14,19,0
661,Andy Delort,25.9,20,13,2,9,9,4,19,21.1,15,10,0,10,12,32,22,0
662,Fabian Delph,19.3,46,34,21,16,9,18,37,48.6,19,16,0,16,30,76,42,2
663,Mousa Dembele,20.9,36,24,19,11,6,9,37,24.3,28,20,0,20,33,69,15,0
664,Ousmane Dembele,10.3,10,7,2,5,3,1,13,7.7,12,8,0,8,5,15,2,0
665,Jessy Deminguet,5.9,12,9,4,6,2,4,14,28.6,10,5,0,5,10,22,13,0
666,Kerem Demirbay,13.5,38,30,15,17,6,12,28,42.9,16,21,3,18,14,52,21,0
667,Ermedin Demirovic,2.0,1,1,0,1,0,0,1,0.0,1,5,0,5,0,1,2,0
668,Diego Demme,25.4,81,57,29,48,4,47,87,54.0,40,31,3,28,48,129,29,0
669,Fabio Depaoli,13.2,31,22,21,7,3,21,40,52.5,19,27,10,17,15,46,42,0
670,Mathieu Deplagne,26.8,52,38,33,14,5,20,48,41.7,28,26,10,16,60,112,95,2
671,Laurent Depoitre,20.2,14,8,4,8,2,3,21,14.3,18,15,3,12,11,25,36,0
672,Mike van der Hoorn,21.6,32,22,23,8,1,16,24,66.7,8,24,14,10,39,71,127,0
673,Gregory van der Wiel,3.2,5,3,4,1,0,3,5,60.0,2,1,0,1,10,15,12,0
674,Daniele Dessena,6.4,18,10,12,5,1,6,12,50.0,6,7,1,6,6,24,17,0
676,Mattia Destro,18.0,15,13,4,9,2,3,11,27.3,8,10,1,9,5,20,26,0
677,Gerard Deulofeu,4.8,5,3,2,2,1,2,11,18.2,9,0,0,0,4,9,3,1
678,Gerard Deulofeu,5.6,8,5,6,1,1,3,4,75.0,1,2,0,2,8,16,0,0
679,Gianluca Di Chiara,11.2,26,19,18,6,2,7,21,33.3,14,10,3,7,11,37,37,1
680,Federico Di Francesco,17.7,26,13,14,8,4,5,20,25.0,15,24,2,22,16,42,25,0
681,Davide Di Gennaro,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
682,Angel Di Maria,23.5,13,10,5,3,5,7,39,17.9,32,18,2,16,10,23,8,0
683,Franco Di Santo,18.4,17,13,3,13,1,7,15,46.7,8,12,1,11,2,19,24,0
684,Cheick Diabate,7.4,1,1,0,1,0,1,3,33.3,2,2,0,2,0,1,6,0
685,Fousseni Diabate,6.5,9,6,5,3,1,1,4,25.0,3,6,0,6,8,17,8,0
686,Moussa Diaby,0.8,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,0,0
687,Fallou Diagne,24.9,33,20,21,12,0,7,22,31.8,15,33,18,15,46,79,116,3
688,Adama Diakhaby,9.4,23,15,6,12,5,6,16,37.5,10,13,0,13,13,36,5,0
689,Mouctar Diakhaby,8.1,10,6,7,3,0,4,7,57.1,3,14,9,5,12,22,52,1
690,Abdou Diallo,26.8,75,53,45,25,5,38,50,76.0,12,37,14,23,50,125,75,0
693,Mustapha Diallo,15.4,48,36,15,29,4,15,33,45.5,18,20,4,16,20,68,29,0
694,Mohamed Diame,22.7,89,64,33,48,8,16,62,25.8,46,44,7,37,48,137,30,2
695,Lassana Diarra,6.7,12,4,4,7,1,8,12,66.7,4,3,1,2,6,18,6,0
696,Amadou Diawara,7.3,11,9,3,7,1,1,7,14.3,6,12,2,10,9,20,5,0
698,Bakaye Dibassy,30.9,71,51,45,22,4,24,50,48.0,26,52,26,26,58,129,148,0
699,Daniel Didavi,24.9,34,19,10,19,5,14,33,42.4,19,20,1,19,7,41,12,0
700,Thomas Didillon,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,2
702,Etienne Didot,18.0,54,33,20,33,1,20,43,46.5,23,21,7,14,19,73,29,0
703,Adrian Dieguez,4.8,10,5,5,5,0,6,13,46.2,7,5,0,5,11,21,24,1
704,Dennis Diekmeier,20.8,47,43,31,10,6,25,36,69.4,11,22,11,11,16,63,50,0
705,Eric Dier,31.4,61,43,15,39,7,17,42,40.5,25,32,11,21,48,109,93,7
706,Lucas Digne,7.8,22,17,13,6,3,8,12,66.7,4,15,3,12,12,34,18,0
707,Landry Dimata,10.0,7,6,4,3,0,5,6,83.3,1,6,2,4,2,9,5,0
708,Tristan Dingome,13.2,25,20,12,9,4,5,13,38.5,8,12,0,12,12,37,16,1
709,Ismael Diomande,7.9,14,8,7,6,1,10,15,66.7,5,11,5,6,5,19,20,0
710,Lois Diony,10.3,3,0,1,2,0,0,3,0.0,3,5,1,4,1,4,8,0
711,Issa Diop,34.0,58,43,35,22,1,21,48,43.8,27,38,25,13,76,134,128,0
712,Papakouli Diop,2.9,5,3,1,3,1,0,3,0.0,3,5,2,3,6,11,6,0
713,Papakouli Diop,10.4,26,20,6,16,4,11,26,42.3,15,3,0,3,13,39,10,0
714,Assane Diousse,14.9,32,21,14,14,4,13,34,38.2,21,29,2,27,11,43,16,2
715,Djene,36.0,87,65,71,15,1,34,52,65.4,18,33,14,19,78,165,190,1
716,Koffi Djidji,26.8,55,39,32,20,3,19,29,65.5,10,34,15,19,45,100,126,0
717,Alexander Djiku,28.0,65,43,52,11,2,25,52,48.1,27,34,5,29,57,122,155,2
718,Papy Djilobodji,30.0,45,29,34,11,0,21,43,48.8,22,38,25,13,71,116,211,5
719,Berat Djimsiti,30.0,32,17,28,4,0,12,30,40.0,18,37,23,14,62,94,178,1
720,Marko Dmitrovic,36.0,4,4,4,0,0,4,11,36.4,7,1,0,1,2,6,26,2
721,Keagan Dolly,9.8,12,7,2,7,3,1,11,9.1,10,11,0,11,1,13,2,0
724,Giulio Donati,25.4,56,42,30,21,5,34,50,68.0,16,38,8,30,35,91,66,1
726,Anastasios Donis,10.5,20,14,10,6,4,6,8,75.0,2,2,0,2,9,29,7,0
728,Gianluigi Donnarumma,38.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,13,8
729,Godfred Donsah,19.9,29,20,11,14,4,10,17,58.8,7,25,0,25,22,51,43,0
731,Niklas Dorsch,1.0,1,1,0,1,0,0,2,0.0,2,0,0,0,1,2,0,0
732,Gabriel Dos Santos,0.9,1,1,1,0,0,0,1,0.0,1,2,1,1,0,1,4,1
733,Mauro dos Santos,10.9,16,14,11,5,0,10,15,66.7,5,7,5,2,12,28,53,1
734,Mathieu Dossevi,27.9,35,25,15,15,5,7,39,17.9,32,24,3,21,28,63,12,0
735,Abdoulaye Doucoure,36.9,79,52,28,42,9,27,79,34.2,52,43,10,33,54,133,61,0
736,Cheick Doukoure,11.4,34,19,18,15,1,6,22,27.3,16,15,4,11,14,48,4,0
737,Mohamed Drager,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
738,Aleksandar Dragovic,8.5,13,10,13,0,0,7,13,53.8,6,16,8,8,16,29,46,0
739,Aleksandar Dragovic,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1
742,Julian Draxler,18.9,20,14,4,13,3,6,32,18.8,26,18,2,16,28,48,8,0
743,Danny Drinkwater,5.9,15,10,6,8,1,3,17,17.6,14,10,2,8,8,23,7,0
744,Josip Drmic,5.2,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,1,1
745,Rick van Drongelen,16.0,30,25,23,7,0,21,28,75.0,7,20,11,9,19,49,58,1
746,Oscar Duarte,11.0,12,9,8,4,0,4,11,36.4,7,8,8,0,9,21,60,2
747,Ruben Duarte,23.8,76,40,42,27,7,35,59,59.3,24,40,10,30,44,120,94,0
748,Leo Dubois,33.6,50,39,33,15,2,20,47,42.6,27,47,13,34,50,100,99,2
750,Ondrej Duda,8.3,16,12,7,6,3,6,14,42.9,8,15,0,15,4,20,8,0
751,Shane Duffy,36.6,31,19,22,9,0,7,20,35.0,13,66,59,7,50,81,332,5
752,Paul Dummett,17.8,28,19,21,7,0,13,27,48.1,14,27,10,17,23,51,107,1
754,Alfred Duncan,21.6,39,29,16,18,5,15,52,28.8,37,32,2,30,19,58,29,1
755,Lewis Dunk,38.0,67,33,49,18,0,25,48,52.1,23,73,58,15,71,138,230,2
757,Jimmy Durmaz,11.4,16,9,5,5,6,6,14,42.9,8,2,0,2,14,30,9,0
758,Riza Durmisi,23.1,39,21,24,14,1,10,18,55.6,8,18,7,11,15,54,65,1
759,Hugo Duro,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
761,Paulo Dybala,26.1,19,11,4,10,5,4,32,12.5,28,22,0,22,12,31,4,0
762,Nathan Dyer,14.5,22,16,8,9,5,6,24,25.0,18,13,0,13,11,33,3,0
763,Edin Dzeko,33.5,15,10,1,9,5,3,15,20.0,12,9,1,8,4,19,36,0
764,Blerim Dzemaili,13.3,27,19,11,15,1,9,27,33.3,18,15,4,11,18,45,11,0
765,Felix Eboa Eboa,16.9,19,11,12,7,0,8,16,50.0,8,21,11,10,39,58,119,2
766,Eder,8.9,10,7,2,4,4,0,10,0.0,10,6,1,5,5,15,4,0
767,Simone Edera,3.6,6,2,2,4,0,3,10,30.0,7,0,0,0,2,8,1,0
769,Tom Edwards,5.3,15,9,10,5,0,8,8,100.0,0,5,2,3,5,20,20,0
771,Johannes Eggestein,1.1,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,0
772,Maximilian Eggestein,29.9,70,48,32,34,4,34,58,58.6,24,41,6,35,40,110,51,0
773,Albin Ekdal,12.3,39,28,19,19,1,18,29,62.1,11,20,3,17,21,60,19,0
774,Josip Elez,8.6,12,8,9,2,1,5,9,55.6,4,9,7,2,16,28,39,1
775,Rob Elliot,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,0
776,Mohamed Elneny,9.6,12,6,6,3,3,6,10,60.0,4,11,0,11,10,22,12,2
777,Aritz Elustondo,17.7,32,20,20,9,3,19,30,63.3,11,20,7,13,45,77,84,0
778,Nico Elvedi,32.4,66,46,41,22,3,37,55,67.3,18,39,9,30,51,117,108,3
780,Rodrigo Ely,29.9,32,18,26,6,0,19,34,55.9,15,45,36,9,50,82,183,0
781,Breel Embolo,10.2,14,10,3,7,4,2,9,22.2,7,13,0,13,6,20,3,0
782,Youssef En-Nesyri,17.7,31,25,10,14,7,6,26,23.1,20,11,0,11,9,40,32,0
783,Sergi Enrich,14.8,11,8,3,3,5,2,8,25.0,6,13,1,12,6,17,8,0
784,Javier Eraso,28.1,32,15,10,18,4,13,42,31.0,29,16,5,11,23,55,17,0
785,Christian Eriksen,35.8,51,29,16,30,5,17,59,28.8,42,38,1,37,31,82,21,0
786,Gonzalo Escalante,17.4,59,35,21,32,6,17,39,43.6,22,26,3,23,32,91,19,0
787,Sergio Escudero,25.9,78,49,40,26,12,32,62,51.6,30,35,6,29,66,144,69,1
788,Bernardo Espinosa,31.9,36,22,29,6,1,18,33,54.5,15,27,19,8,66,102,169,0
789,Michael Esser,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
790,Alexander Esswein,6.9,25,16,13,10,2,12,25,48.0,13,4,0,4,9,34,11,0
791,Oghenekaro Etebo,13.5,24,17,9,12,3,12,26,46.2,14,17,3,14,27,51,10,0
792,Benat Etxebarria,12.4,28,20,12,13,3,13,36,36.1,23,6,1,5,28,56,12,0
793,Xabier Etxeita,4.2,2,2,2,0,0,1,4,25.0,3,3,2,1,7,9,25,1
794,Jonny Evans,25.2,29,22,19,8,2,14,33,42.4,19,22,13,9,48,77,131,1
795,Franck Evina,1.2,2,2,2,0,0,2,2,100.0,0,5,0,5,0,2,0,0
796,Patrice Evra,2.5,6,4,5,1,0,6,8,75.0,2,4,1,3,7,13,6,0
797,Patrice Evra,3.9,6,5,5,1,0,3,6,50.0,3,2,2,0,3,9,16,0
798,Edu Exposito,1.1,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,2,0
799,Erik Exposito,5.2,1,1,0,1,0,0,6,0.0,6,6,0,6,1,2,5,0
800,Valentin Eysseric,7.8,17,13,7,4,6,6,20,30.0,14,10,2,8,6,23,6,0
802,Imoh Ezekiel,5.2,8,6,3,2,3,3,4,75.0,1,4,0,4,2,10,3,0
803,Marco Fabian,4.7,5,3,2,3,0,3,4,75.0,1,2,0,2,3,8,1,0
806,Fabinho,34.0,114,64,38,67,9,48,112,42.9,64,48,13,35,43,157,62,0
807,Cesc Fabregas,25.6,68,49,30,29,9,18,69,26.1,51,25,4,21,22,90,26,2
808,Ralf Fahrmann,33.5,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,12,7
809,Faycal Fajr,26.5,62,45,22,34,6,17,66,25.8,49,26,4,22,30,92,42,0
810,Radamel Falcao,23.7,11,6,0,8,3,2,13,15.4,11,13,3,10,10,21,11,0
811,Diego Falcinelli,4.9,1,1,1,0,0,0,5,0.0,5,5,1,4,1,2,4,0
812,Diego Falcinelli,14.6,4,4,1,2,1,1,13,7.7,12,12,2,10,2,6,9,0
814,Simon Falette,24.6,34,30,23,10,1,19,31,61.3,12,37,15,22,58,92,134,1
815,Cesar Falletti,3.6,11,7,4,6,1,4,8,50.0,4,10,0,10,0,11,5,0
816,Iago Falque,31.3,41,31,15,20,6,6,43,14.0,37,22,0,22,15,56,15,0
817,Paolo Farago,27.3,92,67,53,24,15,24,60,40.0,36,41,5,36,23,115,76,0
818,Imad Faraj,1.8,5,2,2,1,2,4,8,50.0,4,1,0,1,4,9,3,0
819,Davide Faraoni,19.5,62,39,36,20,6,28,47,59.6,19,30,8,22,58,120,76,0
820,Mohamed Fares,28.9,50,33,29,17,4,16,42,38.1,26,24,5,19,50,100,132,2
821,Diego Farias,17.9,21,15,3,9,9,6,24,25.0,18,17,0,17,8,29,6,0
822,Federico Fazio,32.5,56,43,38,18,0,25,31,80.6,6,30,22,8,46,102,161,3
823,Zouhair Feddal,14.0,22,14,14,6,2,7,12,58.3,5,17,13,4,36,58,95,2
824,Nabil Fekir,27.5,45,33,11,24,10,8,40,20.0,32,11,0,11,8,53,5,0
825,Felipe,5.1,8,8,4,4,0,2,4,50.0,2,4,3,1,11,19,29,0
826,Luiz Felipe,13.0,40,28,24,16,0,15,25,60.0,10,26,14,12,18,58,50,1
827,Ohis Felix Uduokhai,17.3,42,23,27,13,2,17,24,70.8,7,23,10,13,34,76,66,6
828,Marouane Fellaini,7.6,15,8,6,8,1,2,11,18.2,9,12,3,9,14,29,19,1
829,Kiko Femenia,19.0,36,28,22,11,3,14,27,51.9,13,15,2,13,34,70,31,1
830,Leroy Fer,15.5,44,32,18,21,5,13,30,43.3,17,18,4,14,12,56,24,3
832,Julien Feret,34.0,40,27,10,25,5,14,75,18.7,61,52,7,45,49,89,58,2
833,Edimilson Fernandes,9.4,17,9,10,7,0,9,21,42.9,12,13,1,12,16,33,8,0
834,Gelson Fernandes,11.5,58,46,25,29,4,23,45,51.1,22,23,3,20,16,74,21,0
836,Augusto Fernandez,1.2,3,2,1,2,0,1,3,33.3,2,3,2,1,2,5,3,0
837,Brian Fernandez,1.4,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
838,Carlos Fernandez,1.5,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0
839,Federico Fernandez,29.7,40,29,30,6,4,20,30,66.7,10,35,27,8,38,78,201,1
841,Fernandinho,32.0,62,35,22,28,12,24,65,36.9,41,38,6,32,47,109,68,2
842,Alex Ferrari,23.7,73,54,42,23,8,36,67,53.7,31,41,15,26,47,120,117,4
843,Jordan Ferri,7.1,20,11,8,11,1,7,20,35.0,13,11,1,10,5,25,11,2
844,Sam Field,6.0,14,11,8,4,2,3,10,30.0,7,6,1,5,11,25,8,0
845,Afonso Figueiredo,2.5,6,3,3,3,0,3,5,60.0,2,0,0,0,0,6,4,0
846,Gian Filippo Felicioli,3.1,13,8,5,5,3,0,4,0.0,4,0,0,0,5,18,6,0
847,Alfred Finnbogason,20.2,18,13,7,5,6,8,15,53.3,7,15,1,14,14,32,7,0
848,Roberto Firmino,30.7,65,50,9,36,20,8,58,13.8,50,40,2,38,18,83,10,0
849,Junior Firpo,13.2,26,17,15,8,3,10,18,55.6,8,21,2,19,20,46,37,1
850,Viktor Fischer,3.7,4,4,2,1,1,2,5,40.0,3,2,0,2,3,7,2,0
851,Mathieu Flamini,5.3,11,5,3,7,1,4,9,44.4,5,2,0,2,8,19,8,0
852,Darren Fletcher,24.7,47,26,23,20,4,15,55,27.3,40,13,3,10,26,73,33,3
853,Sergio Floccari,9.8,13,9,7,5,1,6,11,54.5,5,6,1,5,2,15,6,0
854,Alessandro Florenzi,26.5,38,28,20,13,5,18,47,38.3,29,19,8,11,44,82,62,1
855,Phil Foden,0.5,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
856,Guessouma Fofana,8.3,20,13,8,12,0,6,13,46.2,7,7,1,6,12,32,11,0
858,Seko Fofana,20.8,20,17,8,12,0,4,20,20.0,16,17,3,14,27,47,26,1
859,Andreu Fontas,9.8,13,9,8,5,0,3,13,23.1,10,9,5,4,14,27,30,0
860,Jose Fonte,7.6,11,6,5,6,0,2,6,33.3,4,12,9,3,14,25,37,1
861,Pablo Fornals,29.1,52,33,19,26,7,18,60,30.0,42,29,3,26,22,74,18,0
862,Emil Forsberg,15.2,24,17,3,15,6,9,21,42.9,12,19,1,18,8,32,4,0
864,Steven Fortes,1.7,4,2,3,1,0,1,3,33.3,2,0,0,0,3,7,6,0
865,Marco Fossati,12.2,27,13,11,14,2,11,33,33.3,22,19,6,13,23,50,31,1
866,Iver Fossum,14.5,27,19,8,13,6,10,31,32.3,21,28,3,25,15,42,14,0
867,Ben Foster,37.0,1,0,1,0,0,0,7,0.0,7,0,0,0,1,2,12,1
868,Timothy Fosu-Mensah,17.7,42,33,33,8,1,21,34,61.8,13,17,9,8,31,73,74,1
869,Dimitri Foulquier,13.8,25,12,15,8,2,7,17,41.2,10,15,4,11,14,39,33,0
871,Raphael Framberger,7.7,22,18,14,6,2,15,16,93.8,1,12,3,9,14,36,15,0
872,Simon Francis,30.1,49,34,26,16,7,24,43,55.8,19,29,18,11,49,98,194,4
873,Mike Frantz,11.6,23,16,9,11,3,6,16,37.5,10,13,3,10,13,36,15,0
874,Ryan Fraser,22.3,11,8,7,2,2,7,20,35.0,13,20,4,16,17,28,34,0
875,Fabian Frei,8.9,22,15,7,12,3,8,15,53.3,7,10,0,10,16,38,17,1
876,Remo Freuler,33.4,89,62,35,41,13,27,82,32.9,55,46,13,33,28,117,37,2
877,Marco Friedl,6.7,9,8,4,4,1,7,10,70.0,3,10,1,9,8,17,17,1
879,Christian Fuchs,21.3,41,27,25,12,4,14,40,35.0,26,23,3,20,58,99,86,0
880,Javi Fuego,6.0,20,13,8,11,1,7,14,50.0,7,7,4,3,3,23,14,0
881,Javi Fuego,14.9,34,25,19,12,3,11,28,39.3,17,15,6,9,19,53,23,0
882,Chris Fuhrich,1.1,4,3,1,2,1,2,5,40.0,3,3,0,3,0,4,1,0
884,Angelo Fulgini,17.0,21,11,9,8,4,8,27,29.6,19,21,2,19,20,41,7,0
885,Niclas Fullkrug,26.5,16,11,4,8,4,10,20,50.0,10,22,3,19,8,24,30,0
888,Manolo Gabbiadini,12.0,3,2,0,2,1,1,15,6.7,14,3,0,3,4,7,6,0
889,Gabi,26.1,80,49,39,37,4,38,104,36.5,66,28,10,18,44,124,38,0
890,Gabriel,26.4,90,69,28,54,8,29,74,39.2,45,38,4,34,38,128,27,0
891,Mijat Gacinovic,20.2,56,44,21,27,8,20,52,38.5,32,38,1,37,39,95,22,1
892,Roberto Gagliardini,22.1,63,45,28,29,6,20,54,37.0,34,18,3,15,45,108,32,2
893,Nicolas Gaitan,2.4,9,6,3,5,1,3,9,33.3,6,2,0,2,1,10,3,0
894,Milan Gajic,4.0,6,3,4,2,0,2,4,50.0,2,7,0,7,4,10,14,0
895,Serge Gakpe,20.3,16,11,9,7,0,6,27,22.2,21,18,1,17,10,26,15,0
896,Andrey Galabinov,12.5,7,5,0,5,2,0,5,0.0,5,17,1,16,2,9,11,0
897,Alex Galvez,18.0,50,36,26,24,0,22,41,53.7,19,20,11,9,43,93,74,2
898,Alex Galvez,4.0,11,4,5,6,0,7,12,58.3,5,5,1,4,13,24,17,0
899,Bruno Gama,1.3,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0
900,Alessandro Gamberini,20.2,13,8,11,2,0,8,12,66.7,4,32,25,7,16,29,117,1
901,Kevin Gameiro,12.5,11,9,3,4,4,1,10,10.0,9,6,0,6,4,15,11,0
902,Jesus Gamez,1.1,4,2,1,0,3,1,3,33.3,2,2,0,2,2,6,5,0
903,Idrissa Gana Gueye,30.6,117,93,65,41,11,35,86,40.7,51,59,9,50,62,179,48,1
904,Ignatius Ganago,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0
905,Najib Gandi,1.1,6,5,3,2,1,4,6,66.7,2,4,1,3,4,10,3,0
906,Ganso,5.8,15,11,3,12,0,3,11,27.3,8,7,0,7,2,17,4,0
907,Ezequiel Garay,22.5,18,12,15,3,0,10,14,71.4,4,22,11,11,24,42,139,0
908,Aleix Garcia,9.5,24,14,13,9,2,12,22,54.5,10,9,1,8,17,41,12,0
910,Borja Garcia,31.1,39,18,15,18,6,13,39,33.3,26,31,2,29,30,69,15,0
911,Dani Garcia,30.8,80,59,23,47,10,31,80,38.8,49,28,4,24,70,150,25,0
912,David Garcia,9.6,16,10,10,4,2,8,12,66.7,4,15,8,7,19,35,33,1
913,Javi Garcia,26.8,34,22,18,16,0,13,40,32.5,27,19,12,7,25,59,78,1
914,Manu Garcia,27.1,95,65,38,51,6,24,89,27.0,65,34,11,23,35,130,67,0
915,Raul Garcia,29.2,82,51,28,36,18,26,71,36.6,45,55,3,52,30,112,23,0
916,Raul Garcia,15.5,34,25,24,9,1,18,30,60.0,12,18,3,15,19,53,50,1
917,Samu Garcia,2.0,8,6,4,3,1,3,10,30.0,7,4,0,4,6,14,3,0
918,Samu Garcia,2.1,9,7,1,6,2,2,5,40.0,3,3,0,3,1,10,2,0
919,Sergio Garcia,18.2,15,12,1,10,4,3,22,13.6,19,6,3,3,10,25,12,0
920,Ulisses Garcia,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0
921,Luca Garritano,2.1,4,3,2,1,1,0,4,0.0,4,3,1,2,1,5,6,0
922,Bruno Gaspar,8.7,20,11,13,6,1,9,15,60.0,6,8,1,7,9,29,25,0
923,Mario Gaspar,31.2,110,66,63,37,10,58,87,66.7,29,58,11,47,58,168,114,0
925,Dwight Gayle,21.8,12,10,2,8,2,1,21,4.8,20,16,2,14,6,18,17,0
926,Paulo Gazzaniga,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
927,Marcello Gazzola,8.2,10,9,3,6,1,8,12,66.7,4,10,2,8,8,18,25,0
928,Jean-Philippe Gbamin,28.8,78,63,48,26,4,43,65,66.2,22,50,10,40,50,128,80,0
929,David de Gea,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,9,3
930,Theodor Gebre Selassie,31.4,67,41,36,25,6,36,57,63.2,21,34,2,32,51,118,83,1
931,Dennis Geiger,17.6,52,36,19,31,2,16,40,40.0,24,38,2,36,15,67,7,0
932,Johannes Geis,7.5,20,15,12,7,1,11,21,52.4,10,13,5,8,10,30,27,1
933,Jeremy Gelin,25.7,37,18,22,14,1,20,53,37.7,33,22,12,10,37,74,92,3
934,Romain Genevois,20.1,48,28,27,13,8,21,39,53.8,18,25,11,14,31,79,76,0
936,Santiago Gentiletti,3.2,4,3,4,0,0,1,6,16.7,5,1,0,1,3,7,11,1
937,Christian Gentner,26.8,91,67,35,44,12,44,84,52.4,40,41,5,36,35,126,52,0
938,Yannick Gerhardt,13.6,37,28,18,14,5,22,34,64.7,12,25,5,20,15,52,31,0
939,Valere Germain,24.1,16,11,5,7,4,3,18,16.7,15,11,0,11,6,22,19,0
940,Gerson,10.1,20,12,10,8,2,2,7,28.6,5,15,2,13,11,31,11,1
941,Willem Geubbels,0.4,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0
942,Yassine El Ghanassy,7.2,7,4,1,3,3,1,4,25.0,3,1,0,1,4,11,4,0
943,Anwar El Ghazi,18.3,23,18,7,13,3,9,29,31.0,20,11,1,10,7,30,7,1
944,Rachid Ghezzal,11.2,31,24,6,22,3,7,34,20.6,27,17,0,17,11,42,2,1
945,Faouzi Ghoulam,10.9,8,4,3,5,0,4,6,66.7,2,10,2,8,15,23,19,0
946,Emanuele Giaccherini,10.0,7,4,4,2,1,5,25,20.0,20,9,3,6,5,12,6,0
948,Niccolo Giannetti,3.3,5,4,2,3,0,2,6,33.3,4,1,0,1,1,6,3,0
949,Kieran Gibbs,31.4,41,24,27,10,4,16,30,53.3,14,32,12,20,48,89,102,0
951,Carles Gil,5.3,6,4,1,4,1,1,5,20.0,4,5,0,5,4,10,0,0
952,Nacho Gil,8.1,10,6,6,2,2,5,21,23.8,16,9,0,9,6,16,2,0
953,Nacho Gil,2.5,6,1,2,4,0,1,8,12.5,7,6,0,6,2,8,2,0
956,Daniel Ginczek,16.9,8,4,3,5,0,2,12,16.7,10,16,1,15,5,13,13,0
957,Matthias Ginter,34.0,48,37,27,20,1,35,45,77.8,10,40,17,23,40,88,114,1
958,Jimmy Giraudon,23.2,26,16,20,6,0,10,16,62.5,6,30,22,8,31,57,128,2
960,Andrei Girotto,16.9,57,38,15,37,5,21,52,40.4,31,32,7,25,15,72,45,1
962,Olivier Giroud,4.3,5,4,1,2,2,1,5,20.0,4,1,0,1,1,6,4,0
